kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
910619,Aimando Padaido,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910620,Oridek,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910621,Bondifuar,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910701,Mulia,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910703,Ilu,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910706,Fawi,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910707,Mewoluk,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910708,Yamo,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910710,Nume,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910711,Torere,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910712,Tingginambut,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910717,Pagaleme,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910718,Gurage,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910719,Irimuli,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910720,Muara,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910721,Ilamburawi,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910722,Yambi,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910723,Lumo,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910724,Molanikime,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910725,Dokome,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910726,Kalome,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910727,Wanwi,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910728,Yamoneri,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910729,Waegi,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910730,Nioga,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910731,Gubume,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910732,Taganombak,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910733,Dagai,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910734,Kiyage,9107,KABUPATEN PUNCAK JAYA,91,PAPUA
910801,Paniai Timur,9108,KABUPATEN PANIAI,91,PAPUA
910802,Paniai Barat,9108,KABUPATEN PANIAI,91,PAPUA
910804,Aradide,9108,KABUPATEN PANIAI,91,PAPUA
910807,Bogabaida,9108,KABUPATEN PANIAI,91,PAPUA
910809,Bibida,9108,KABUPATEN PANIAI,91,PAPUA
910812,Dumadama,9108,KABUPATEN PANIAI,91,PAPUA
910813,Siriwo,9108,KABUPATEN PANIAI,91,PAPUA
910819,Kebo,9108,KABUPATEN PANIAI,91,PAPUA
910820,Yatamo,9108,KABUPATEN PANIAI,91,PAPUA
910821,Ekadide,9108,KABUPATEN PANIAI,91,PAPUA
910822,Wegee Muka,9108,KABUPATEN PANIAI,91,PAPUA
910823,Wegee Bino,9108,KABUPATEN PANIAI,91,PAPUA
910824,Pugo Dagi,9108,KABUPATEN PANIAI,91,PAPUA
910825,Muye,9108,KABUPATEN PANIAI,91,PAPUA
910826,Nakama,9108,KABUPATEN PANIAI,91,PAPUA
910827,Teluk Deya,9108,KABUPATEN PANIAI,91,PAPUA
910828,Yagai,9108,KABUPATEN PANIAI,91,PAPUA
910829,Youtadi,9108,KABUPATEN PANIAI,91,PAPUA
910830,Baya Biru,9108,KABUPATEN PANIAI,91,PAPUA
910831,Deiyai Miyo,9108,KABUPATEN PANIAI,91,PAPUA
910832,Dogomo,9108,KABUPATEN PANIAI,91,PAPUA
910833,Aweida,9108,KABUPATEN PANIAI,91,PAPUA
910834,Topiyai,9108,KABUPATEN PANIAI,91,PAPUA
910901,Mimika Baru,9109,KABUPATEN MIMIKA,91,PAPUA
910902,Agimuga,9109,KABUPATEN MIMIKA,91,PAPUA
910903,Mimika Timur,9109,KABUPATEN MIMIKA,91,PAPUA
910904,Mimika Barat,9109,KABUPATEN MIMIKA,91,PAPUA
910905,Jita,9109,KABUPATEN MIMIKA,91,PAPUA
910906,Jila,9109,KABUPATEN MIMIKA,91,PAPUA
910907,Mimika Timur Jauh,9109,KABUPATEN MIMIKA,91,PAPUA
910908,Mimika Tengah,9109,KABUPATEN MIMIKA,91,PAPUA
910909,Kuala Kencana,9109,KABUPATEN MIMIKA,91,PAPUA
910910,Tembagapura,9109,KABUPATEN MIMIKA,91,PAPUA
910911,Mimika Barat Jauh,9109,KABUPATEN MIMIKA,91,PAPUA
910912,Mimika Barat Tengah,9109,KABUPATEN MIMIKA,91,PAPUA
910913,Kwamki Narama,9109,KABUPATEN MIMIKA,91,PAPUA
910914,Hoya,9109,KABUPATEN MIMIKA,91,PAPUA
910915,Iwaka,9109,KABUPATEN MIMIKA,91,PAPUA
910916,Wania,9109,KABUPATEN MIMIKA,91,PAPUA
910917,Amar,9109,KABUPATEN MIMIKA,91,PAPUA
910918,Alama,9109,KABUPATEN MIMIKA,91,PAPUA
911001,Sarmi,9110,KABUPATEN SARMI,91,PAPUA
911002,Tor Atas,9110,KABUPATEN SARMI,91,PAPUA
911003,Pantai Barat,9110,KABUPATEN SARMI,91,PAPUA
911004,Pantai Timur,9110,KABUPATEN SARMI,91,PAPUA
911005,Bonggo,9110,KABUPATEN SARMI,91,PAPUA
911009,Apawer Hulu,9110,KABUPATEN SARMI,91,PAPUA
911012,Sarmi Selatan,9110,KABUPATEN SARMI,91,PAPUA
911013,Sarmi Timur,9110,KABUPATEN SARMI,91,PAPUA
911014,Pantai Timur Bagian Barat,9110,KABUPATEN SARMI,91,PAPUA
911015,Bonggo Timur,9110,KABUPATEN SARMI,91,PAPUA
911101,Waris,9111,KABUPATEN KEEROM,91,PAPUA
911102,Arso,9111,KABUPATEN KEEROM,91,PAPUA
911103,Senggi,9111,KABUPATEN KEEROM,91,PAPUA
911104,Web,9111,KABUPATEN KEEROM,91,PAPUA
911105,Skanto,9111,KABUPATEN KEEROM,91,PAPUA
911106,Arso Timur,9111,KABUPATEN KEEROM,91,PAPUA
911107,Towe,9111,KABUPATEN KEEROM,91,PAPUA
911108,Arso Barat,9111,KABUPATEN KEEROM,91,PAPUA
911109,Mannem,9111,KABUPATEN KEEROM,91,PAPUA
911110,Yaffi,9111,KABUPATEN KEEROM,91,PAPUA
911111,Kaisenar,9111,KABUPATEN KEEROM,91,PAPUA
911201,Oksibil,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911202,Kiwirok,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911203,Okbibab,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911204,Iwur,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911205,Batom,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911206,Borme,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911207,Kiwirok Timur,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911208,Aboy,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911209,Pepera,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911210,Bime,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911211,Alemsom,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911212,Okbape,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911213,Kalomdol,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911214,Oksop,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911215,Serambakon,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911216,Ok Aom,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911217,Kawor,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911218,Awinbon,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911219,Tarup,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911220,Okhika,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911221,Oksamol,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911222,Oklip,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911223,Okbemtau,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911224,Oksebang,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911225,Okbab,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911226,Batani,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911227,Weime,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911228,Murkim,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911229,Mofinop,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911230,Jetfa,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911231,Teiraplu,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911232,Eipumek,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911233,Pamek,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911234,Nongme,9112,KABUPATEN PEGUNUNGAN BINTANG,91,PAPUA
911301,Kurima,9113,KABUPATEN YAHUKIMO,91,PAPUA
911302,Anggruk,9113,KABUPATEN YAHUKIMO,91,PAPUA
911303,Ninia,9113,KABUPATEN YAHUKIMO,91,PAPUA
911306,Silimo,9113,KABUPATEN YAHUKIMO,91,PAPUA
911307,Samenage,9113,KABUPATEN YAHUKIMO,91,PAPUA
911308,Nalca,9113,KABUPATEN YAHUKIMO,91,PAPUA
911309,Dekai,9113,KABUPATEN YAHUKIMO,91,PAPUA
911310,Obio,9113,KABUPATEN YAHUKIMO,91,PAPUA
911311,Suru Suru,9113,KABUPATEN YAHUKIMO,91,PAPUA
911312,Wusama,9113,KABUPATEN YAHUKIMO,91,PAPUA
911313,Amuma,9113,KABUPATEN YAHUKIMO,91,PAPUA
911314,Musaik,9113,KABUPATEN YAHUKIMO,91,PAPUA
911315,Pasema,9113,KABUPATEN YAHUKIMO,91,PAPUA
911316,Hogio,9113,KABUPATEN YAHUKIMO,91,PAPUA
911317,Mugi,9113,KABUPATEN YAHUKIMO,91,PAPUA
911318,Soba,9113,KABUPATEN YAHUKIMO,91,PAPUA
911319,Werima,9113,KABUPATEN YAHUKIMO,91,PAPUA
911320,Tangma,9113,KABUPATEN YAHUKIMO,91,PAPUA
911321,Ukha,9113,KABUPATEN YAHUKIMO,91,PAPUA
911322,Panggema,9113,KABUPATEN YAHUKIMO,91,PAPUA
911323,Kosarek,9113,KABUPATEN YAHUKIMO,91,PAPUA
911324,Nipsan,9113,KABUPATEN YAHUKIMO,91,PAPUA
911325,Ubahak,9113,KABUPATEN YAHUKIMO,91,PAPUA
911326,Pronggoli,9113,KABUPATEN YAHUKIMO,91,PAPUA
911327,Walma,9113,KABUPATEN YAHUKIMO,91,PAPUA
911328,Yahuliambut,9113,KABUPATEN YAHUKIMO,91,PAPUA
911329,Hereapini,9113,KABUPATEN YAHUKIMO,91,PAPUA
911330,Ubalihi,9113,KABUPATEN YAHUKIMO,91,PAPUA
911331,Talambo,9113,KABUPATEN YAHUKIMO,91,PAPUA
911332,Puldama,9113,KABUPATEN YAHUKIMO,91,PAPUA
911333,Endomen,9113,KABUPATEN YAHUKIMO,91,PAPUA
911334,Kona,9113,KABUPATEN YAHUKIMO,91,PAPUA
911335,Dirwemna,9113,KABUPATEN YAHUKIMO,91,PAPUA
911336,Holuon,9113,KABUPATEN YAHUKIMO,91,PAPUA
911337,Lolat,9113,KABUPATEN YAHUKIMO,91,PAPUA
911338,Soloikma,9113,KABUPATEN YAHUKIMO,91,PAPUA
911339,Sela,9113,KABUPATEN YAHUKIMO,91,PAPUA
911340,Korupun,9113,KABUPATEN YAHUKIMO,91,PAPUA
911341,Langda,9113,KABUPATEN YAHUKIMO,91,PAPUA
911342,Bomela,9113,KABUPATEN YAHUKIMO,91,PAPUA
911343,Suntamon,9113,KABUPATEN YAHUKIMO,91,PAPUA
911344,Seredela,9113,KABUPATEN YAHUKIMO,91,PAPUA
911345,Sobaham,9113,KABUPATEN YAHUKIMO,91,PAPUA
911346,Kabianggama,9113,KABUPATEN YAHUKIMO,91,PAPUA
911347,Kwelemdua,9113,KABUPATEN YAHUKIMO,91,PAPUA
911348,Kwikma,9113,KABUPATEN YAHUKIMO,91,PAPUA
911349,Hilipuk,9113,KABUPATEN YAHUKIMO,91,PAPUA
911350,Duram,9113,KABUPATEN YAHUKIMO,91,PAPUA
911351,Yogosem,9113,KABUPATEN YAHUKIMO,91,PAPUA
911352,Kayo,9113,KABUPATEN YAHUKIMO,91,PAPUA
911353,Sumo,9113,KABUPATEN YAHUKIMO,91,PAPUA
911401,Karubaga,9114,KABUPATEN TOLIKARA,91,PAPUA
911402,Bokondini,9114,KABUPATEN TOLIKARA,91,PAPUA
911403,Kanggime,9114,KABUPATEN TOLIKARA,91,PAPUA
911404,Kembu,9114,KABUPATEN TOLIKARA,91,PAPUA
911405,Goyage,9114,KABUPATEN TOLIKARA,91,PAPUA
911406,Wunim,9114,KABUPATEN TOLIKARA,91,PAPUA
911407,Wina,9114,KABUPATEN TOLIKARA,91,PAPUA
911408,Umagi,9114,KABUPATEN TOLIKARA,91,PAPUA
911409,Panaga,9114,KABUPATEN TOLIKARA,91,PAPUA
911410,Woniki,9114,KABUPATEN TOLIKARA,91,PAPUA
911411,Kubu,9114,KABUPATEN TOLIKARA,91,PAPUA
911412,Konda/ Kondaga,9114,KABUPATEN TOLIKARA,91,PAPUA
911413,Nelawi,9114,KABUPATEN TOLIKARA,91,PAPUA
911414,Kuari,9114,KABUPATEN TOLIKARA,91,PAPUA
911415,Bokoneri,9114,KABUPATEN TOLIKARA,91,PAPUA
911416,Bewani,9114,KABUPATEN TOLIKARA,91,PAPUA
911418,Nabunage,9114,KABUPATEN TOLIKARA,91,PAPUA
911419,Gilubandu,9114,KABUPATEN TOLIKARA,91,PAPUA
911420,Nunggawi,9114,KABUPATEN TOLIKARA,91,PAPUA
911421,Gundagi,9114,KABUPATEN TOLIKARA,91,PAPUA
911422,Numba,9114,KABUPATEN TOLIKARA,91,PAPUA
911423,Timori,9114,KABUPATEN TOLIKARA,91,PAPUA
911424,Dundu,9114,KABUPATEN TOLIKARA,91,PAPUA
911425,Geya,9114,KABUPATEN TOLIKARA,91,PAPUA
911426,Egiam,9114,KABUPATEN TOLIKARA,91,PAPUA
911427,Poganeri,9114,KABUPATEN TOLIKARA,91,PAPUA
911428,Kamboneri,9114,KABUPATEN TOLIKARA,91,PAPUA
911429,Airgaram,9114,KABUPATEN TOLIKARA,91,PAPUA
911430,Wari/Taiyeve II,9114,KABUPATEN TOLIKARA,91,PAPUA
911431,Dow,9114,KABUPATEN TOLIKARA,91,PAPUA
911432,Tagineri,9114,KABUPATEN TOLIKARA,91,PAPUA
911433,Yuneri,9114,KABUPATEN TOLIKARA,91,PAPUA
911434,Wakuwo,9114,KABUPATEN TOLIKARA,91,PAPUA
911435,Gika,9114,KABUPATEN TOLIKARA,91,PAPUA
911436,Telenggeme,9114,KABUPATEN TOLIKARA,91,PAPUA
911437,Anawi,9114,KABUPATEN TOLIKARA,91,PAPUA
911438,Wenam,9114,KABUPATEN TOLIKARA,91,PAPUA
911439,Wugi,9114,KABUPATEN TOLIKARA,91,PAPUA
911440,Danime,9114,KABUPATEN TOLIKARA,91,PAPUA
911441,Tagime,9114,KABUPATEN TOLIKARA,91,PAPUA
911442,Kai,9114,KABUPATEN TOLIKARA,91,PAPUA
911443,Aweku,9114,KABUPATEN TOLIKARA,91,PAPUA
911444,Bogonuk,9114,KABUPATEN TOLIKARA,91,PAPUA
911445,Li Anogomma,9114,KABUPATEN TOLIKARA,91,PAPUA
911446,Biuk,9114,KABUPATEN TOLIKARA,91,PAPUA
911447,Yuko,9114,KABUPATEN TOLIKARA,91,PAPUA
911501,Waropen Bawah,9115,KABUPATEN WAROPEN,91,PAPUA
911503,Masirei,9115,KABUPATEN WAROPEN,91,PAPUA
911507,Risei Sayati,9115,KABUPATEN WAROPEN,91,PAPUA
911508,Urei Faisei,9115,KABUPATEN WAROPEN,91,PAPUA
911509,Inggerus,9115,KABUPATEN WAROPEN,91,PAPUA
911510,Kirihi,9115,KABUPATEN WAROPEN,91,PAPUA
911511,Oudate,9115,KABUPATEN WAROPEN,91,PAPUA
911512,Wapoga,9115,KABUPATEN WAROPEN,91,PAPUA
911513,Demba,9115,KABUPATEN WAROPEN,91,PAPUA
911514,Wonti,9115,KABUPATEN WAROPEN,91,PAPUA
911515,Soyoi Mambai,9115,KABUPATEN WAROPEN,91,PAPUA
911601,Mandobo,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911602,Mindiptana,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911603,Waropko,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911604,Kouh,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911605,Jair,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911606,Bomakia,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911607,Kombut,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911608,Iniyandit,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911609,Arimop,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911610,Fofi,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911611,Ambatkwi,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911612,Manggelum,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911613,Firiwage,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911614,Yaniruma,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911615,Subur,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911616,Kombay,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911617,Ninati,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911618,Sesnuk,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911619,Ki,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911620,Kawagit,9116,KABUPATEN BOVEN DIGOEL,91,PAPUA
911701,Obaa,9117,KABUPATEN MAPPI,91,PAPUA
911702,Mambioman Bapai,9117,KABUPATEN MAPPI,91,PAPUA
911703,Citak-Mitak,9117,KABUPATEN MAPPI,91,PAPUA
911704,Edera,9117,KABUPATEN MAPPI,91,PAPUA
911705,Haju,9117,KABUPATEN MAPPI,91,PAPUA
911706,Assue,9117,KABUPATEN MAPPI,91,PAPUA
911707,Kaibar,9117,KABUPATEN MAPPI,91,PAPUA
911708,Passue,9117,KABUPATEN MAPPI,91,PAPUA
911709,Minyamur,9117,KABUPATEN MAPPI,91,PAPUA
911710,Venaha,9117,KABUPATEN MAPPI,91,PAPUA
911711,Syahcame,9117,KABUPATEN MAPPI,91,PAPUA
911712,Yakomi,9117,KABUPATEN MAPPI,91,PAPUA
911713,Bamgi,9117,KABUPATEN MAPPI,91,PAPUA
911714,Passue Bawah,9117,KABUPATEN MAPPI,91,PAPUA
911715,Ti Zain,9117,KABUPATEN MAPPI,91,PAPUA
911801,Agats,9118,KABUPATEN ASMAT,91,PAPUA
911802,Atsj,9118,KABUPATEN ASMAT,91,PAPUA
911803,Sawa Erma,9118,KABUPATEN ASMAT,91,PAPUA
911804,Akat,9118,KABUPATEN ASMAT,91,PAPUA
911805,Fayit,9118,KABUPATEN ASMAT,91,PAPUA
911806,Pantai Kasuari,9118,KABUPATEN ASMAT,91,PAPUA
911807,Suator,9118,KABUPATEN ASMAT,91,PAPUA
911808,Suru-suru,9118,KABUPATEN ASMAT,91,PAPUA
911809,Kolf Braza,9118,KABUPATEN ASMAT,91,PAPUA
911810,Unir Sirau,9118,KABUPATEN ASMAT,91,PAPUA
911811,Joerat,9118,KABUPATEN ASMAT,91,PAPUA
911812,Pulau Tiga,9118,KABUPATEN ASMAT,91,PAPUA
911813,Jetsy,9118,KABUPATEN ASMAT,91,PAPUA
911814,Der Koumur,9118,KABUPATEN ASMAT,91,PAPUA
911815,Kopay,9118,KABUPATEN ASMAT,91,PAPUA
911816,Safan,9118,KABUPATEN ASMAT,91,PAPUA
911817,Sirets,9118,KABUPATEN ASMAT,91,PAPUA
911818,Ayip,9118,KABUPATEN ASMAT,91,PAPUA
911819,Betcbamu,9118,KABUPATEN ASMAT,91,PAPUA
911820,Joutu,9118,KABUPATEN ASMAT,91,PAPUA
911821,Aswi,9118,KABUPATEN ASMAT,91,PAPUA
911822,Awyu,9118,KABUPATEN ASMAT,91,PAPUA
911823,Koroway Buluanop,9118,KABUPATEN ASMAT,91,PAPUA
911901,Supiori Selatan,9119,KABUPATEN SUPIORI,91,PAPUA
911902,Supiori Utara,9119,KABUPATEN SUPIORI,91,PAPUA
911903,Supiori Timur,9119,KABUPATEN SUPIORI,91,PAPUA
911904,Kepulauan Aruri,9119,KABUPATEN SUPIORI,91,PAPUA
911905,Supiori Barat,9119,KABUPATEN SUPIORI,91,PAPUA
912001,Mamberamo Tengah,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912002,Mamberamo Hulu,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912003,Rufaer,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912004,Mamberamo Tengah Timur,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912005,Mamberamo Hilir,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912006,Waropen Atas,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912007,Benuki,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912008,Sawai,9120,KABUPATEN MAMBERAMO RAYA,91,PAPUA
912101,Kobagma,9121,KABUPATEN MAMBERAMO TENGAH,91,PAPUA
912102,Kelila,9121,KABUPATEN MAMBERAMO TENGAH,91,PAPUA
912103,Eragayam,9121,KABUPATEN MAMBERAMO TENGAH,91,PAPUA
912104,Megambilis,9121,KABUPATEN MAMBERAMO TENGAH,91,PAPUA
912105,Ilugwa,9121,KABUPATEN MAMBERAMO TENGAH,91,PAPUA
912201,Elelim,9122,KABUPATEN YALIMO,91,PAPUA
912202,Apalapsili,9122,KABUPATEN YALIMO,91,PAPUA
912203,Abenaho,9122,KABUPATEN YALIMO,91,PAPUA
912204,Benawa,9122,KABUPATEN YALIMO,91,PAPUA
912205,Welarek,9122,KABUPATEN YALIMO,91,PAPUA
912301,Tiom,9123,KABUPATEN LANNY JAYA,91,PAPUA
912302,Pirime,9123,KABUPATEN LANNY JAYA,91,PAPUA
912303,Makki,9123,KABUPATEN LANNY JAYA,91,PAPUA
912304,Gamelia,9123,KABUPATEN LANNY JAYA,91,PAPUA
912305,Dimba,9123,KABUPATEN LANNY JAYA,91,PAPUA
912306,Melagineri,9123,KABUPATEN LANNY JAYA,91,PAPUA
912307,Balingga,9123,KABUPATEN LANNY JAYA,91,PAPUA
912308,Tiomneri,9123,KABUPATEN LANNY JAYA,91,PAPUA
912309,Kuyawage,9123,KABUPATEN LANNY JAYA,91,PAPUA
912310,Poga,9123,KABUPATEN LANNY JAYA,91,PAPUA
912311,Niname,9123,KABUPATEN LANNY JAYA,91,PAPUA
912312,Nogi,9123,KABUPATEN LANNY JAYA,91,PAPUA
912313,Yiginua,9123,KABUPATEN LANNY JAYA,91,PAPUA
912314,Tiom Ollo,9123,KABUPATEN LANNY JAYA,91,PAPUA
912315,Yugungwi,9123,KABUPATEN LANNY JAYA,91,PAPUA
912316,Mokoni,9123,KABUPATEN LANNY JAYA,91,PAPUA
912317,Wereka,9123,KABUPATEN LANNY JAYA,91,PAPUA
912318,Milimbo,9123,KABUPATEN LANNY JAYA,91,PAPUA
912319,Wiringgambut,9123,KABUPATEN LANNY JAYA,91,PAPUA
912320,Gollo,9123,KABUPATEN LANNY JAYA,91,PAPUA
912321,Awina,9123,KABUPATEN LANNY JAYA,91,PAPUA
912322,Ayumnati,9123,KABUPATEN LANNY JAYA,91,PAPUA
912323,Wano Barat,9123,KABUPATEN LANNY JAYA,91,PAPUA
912324,Goa Balim,9123,KABUPATEN LANNY JAYA,91,PAPUA
912325,Bruwa,9123,KABUPATEN LANNY JAYA,91,PAPUA
912326,Balingga Barat,9123,KABUPATEN LANNY JAYA,91,PAPUA
912327,Gupura,9123,KABUPATEN LANNY JAYA,91,PAPUA
912328,Kolawa,9123,KABUPATEN LANNY JAYA,91,PAPUA
912329,Gelok Beam,9123,KABUPATEN LANNY JAYA,91,PAPUA
912330,Kuly Lanny,9123,KABUPATEN LANNY JAYA,91,PAPUA
912331,Lannyna,9123,KABUPATEN LANNY JAYA,91,PAPUA
912332,Karu,9123,KABUPATEN LANNY JAYA,91,PAPUA
912333,Yiluk,9123,KABUPATEN LANNY JAYA,91,PAPUA
912334,Guna,9123,KABUPATEN LANNY JAYA,91,PAPUA
912335,Kelulome,9123,KABUPATEN LANNY JAYA,91,PAPUA
912336,Nikogwe,9123,KABUPATEN LANNY JAYA,91,PAPUA
912337,Muara,9123,KABUPATEN LANNY JAYA,91,PAPUA
912338,Buguk Gona,9123,KABUPATEN LANNY JAYA,91,PAPUA
912339,Melagi,9123,KABUPATEN LANNY JAYA,91,PAPUA
912401,Kenyam,9124,KABUPATEN NDUGA,91,PAPUA
912402,Mapenduma,9124,KABUPATEN NDUGA,91,PAPUA
912403,Yigi,9124,KABUPATEN NDUGA,91,PAPUA
912404,Wosak,9124,KABUPATEN NDUGA,91,PAPUA
912405,Geselma,9124,KABUPATEN NDUGA,91,PAPUA
912406,Mugi,9124,KABUPATEN NDUGA,91,PAPUA
912407,Mbuwa,9124,KABUPATEN NDUGA,91,PAPUA
912408,Gearek,9124,KABUPATEN NDUGA,91,PAPUA
912409,Koroptak,9124,KABUPATEN NDUGA,91,PAPUA
912410,Kegayem,9124,KABUPATEN NDUGA,91,PAPUA
912411,Paro,9124,KABUPATEN NDUGA,91,PAPUA
912412,Mebarok,9124,KABUPATEN NDUGA,91,PAPUA
912413,Yenggelo,9124,KABUPATEN NDUGA,91,PAPUA
912414,Kilmid,9124,KABUPATEN NDUGA,91,PAPUA
912415,Alama,9124,KABUPATEN NDUGA,91,PAPUA
912416,Yal,9124,KABUPATEN NDUGA,91,PAPUA
912417,Mam,9124,KABUPATEN NDUGA,91,PAPUA
912418,Dal,9124,KABUPATEN NDUGA,91,PAPUA
912419,Nirkuri,9124,KABUPATEN NDUGA,91,PAPUA
912420,Inikgal,9124,KABUPATEN NDUGA,91,PAPUA
912421,Iniye,9124,KABUPATEN NDUGA,91,PAPUA
912422,Mbulmu Yalma,9124,KABUPATEN NDUGA,91,PAPUA
912423,Mbua Tengah,9124,KABUPATEN NDUGA,91,PAPUA
912424,Embetpen,9124,KABUPATEN NDUGA,91,PAPUA
912425,Kora,9124,KABUPATEN NDUGA,91,PAPUA
912426,Wusi,9124,KABUPATEN NDUGA,91,PAPUA
912427,Pija,9124,KABUPATEN NDUGA,91,PAPUA
912428,Moba,9124,KABUPATEN NDUGA,91,PAPUA
912429,Wutpaga,9124,KABUPATEN NDUGA,91,PAPUA
912430,Nenggeagin,9124,KABUPATEN NDUGA,91,PAPUA
912431,Krepkuri,9124,KABUPATEN NDUGA,91,PAPUA
912432,Pasir Putih,9124,KABUPATEN NDUGA,91,PAPUA
912501,Ilaga,9125,KABUPATEN PUNCAK,91,PAPUA
912502,Wangbe,9125,KABUPATEN PUNCAK,91,PAPUA
912503,Beoga,9125,KABUPATEN PUNCAK,91,PAPUA
912504,Doufo,9125,KABUPATEN PUNCAK,91,PAPUA
